A_WEBC_URL	STATE	ICS_SCC	ICS_LOBS
2015/I_SF_114.html	IA	010-All/unspecified lines	Commercial P&C
2015/I_SF_1148.html	MN	560-Finance and investments	
2015/I_SF_1148.html	MN	880-Risk sharing plans	
2015/I_SF_1148.html	MN	300-The policy	
2015/I_SF_1148.html	MN	080-Group insurance (all lines)	
2015/I_SF_1148.html	MN	065-Health service corporations	
2015/I_SF_1148.html	MN	060-Health insurance / insurers	Health
2015/I_SF_115.html	WY	700-Trade practices	Health
2015/I_SF_115.html	WY	010-All/unspecified lines	Commercial P&C
2015/I_SF_1150.html	MN	320-Mandated health benefits	
2015/I_SF_1150.html	MN	300-The policy	
2015/I_SF_1150.html	MN	065-Health service corporations	
2015/I_SF_1150.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1150.html	MN	080-Group insurance (all lines)	
2015/I_SF_1150.html	MN	720-Information practices	
2015/I_SF_1156.html	MN	580-Fees and taxes	
2015/I_SF_1156.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1156.html	MN	300-The policy	
2015/I_SF_1156.html	MN	080-Group insurance (all lines)	
2015/I_SF_1156.html	MN	065-Health service corporations	
2015/I_SF_1156.html	MN	560-Finance and investments	
2015/I_SF_1162.html	MN	290-Self insurance / insurers	
2015/I_SF_1162.html	MN	300-The policy	
2015/I_SF_1162.html	MN	840-Government agencies	
2015/I_SF_1162.html	MN	160-Workers compensation insurance / insurers	Commercial P&C
2015/I_SF_1172.html	MN	800-Legal procedure / proceedings	
2015/I_SF_1172.html	MN	065-Health service corporations	Personal P&C
2015/I_SF_1172.html	MN	080-Group insurance (all lines)	
2015/I_SF_1172.html	MN	840-Government agencies	
2015/I_SF_1172.html	MN	125-Professional liability insurance / insurers	
2015/I_SF_1172.html	MN	060-Health insurance / insurers	Commercial P&C
2015/I_SF_1175.html	MN	300-The policy	
2015/I_SF_1175.html	MN	350-Noninsurance contracts	
2015/I_SF_1175.html	MN	720-Information practices	
2015/I_SF_1175.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1175.html	MN	065-Health service corporations	
2015/I_SF_1175.html	MN	080-Group insurance (all lines)	
2015/I_SF_1181.html	MN	800-Legal procedure / proceedings	Life
2015/I_SF_1181.html	MN	360-Filing and reporting requirements	Health
2015/I_SF_1181.html	MN	840-Government agencies	Personal P&C
2015/I_SF_1181.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1187.html	MN	080-Group insurance (all lines)	
2015/I_SF_1187.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1187.html	MN	300-The policy	
2015/I_SF_1187.html	MN	065-Health service corporations	
2015/I_SF_1187.html	MN	320-Mandated health benefits	
2015/I_SF_119.html	WY	060-Health insurance / insurers	Health
2015/I_SF_119.html	WY	300-The policy	
2015/I_SF_119.html	WY	080-Group insurance (all lines)	
2015/I_SF_119.html	WY	065-Health service corporations	
2015/I_SF_1190.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1190.html	MN	300-The policy	
2015/I_SF_1190.html	MN	080-Group insurance (all lines)	
2015/I_SF_1190.html	MN	065-Health service corporations	
2015/I_SF_1190.html	MN	840-Government agencies	
2015/I_SF_1191_R_3.html	MN	840-Government agencies	Life
2015/I_SF_1191_R_3.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1191_R_3.html	MN	800-Legal procedure / proceedings	Health
2015/I_SF_1192.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1192.html	MN	580-Fees and taxes	Health
2015/I_SF_1192.html	MN	700-Trade practices	Life
2015/I_SF_1192.html	MN	800-Legal procedure / proceedings	Personal P&C
2015/I_SF_120.html	WY	010-All/unspecified lines	Commercial P&C
2015/I_SF_120.html	WY	720-Information practices	Health
2015/I_SF_120.html	WY	800-Legal procedure / proceedings	Life
2015/I_SF_120.html	WY	840-Government agencies	Personal P&C
2015/I_SF_1209.html	MN	140-Automobile insurance / insurers	Commercial P&C
2015/I_SF_1209.html	MN	300-The policy	Personal P&C
2015/I_SF_1209.html	MN	840-Government agencies	
2015/I_SF_1217.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1217.html	MN	580-Fees and taxes	Life
2015/I_SF_1217.html	MN	560-Finance and investments	Health
2015/I_SF_1218.html	MN	800-Legal procedure / proceedings	
2015/I_SF_1218.html	MN	840-Government agencies	
2015/I_SF_1218.html	MN	720-Information practices	
2015/I_SF_1218.html	MN	360-Filing and reporting requirements	
2015/I_SF_1218.html	MN	080-Group insurance (all lines)	Personal P&C
2015/I_SF_1218.html	MN	065-Health service corporations	Life
2015/I_SF_1218.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1218.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1222.html	MN	580-Fees and taxes	Health
2015/I_SF_1222.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1224.html	MN	960-Federal Law citations	Personal P&C
2015/I_SF_1224.html	MN	840-Government agencies	Life
2015/I_SF_1224.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1224.html	MN	580-Fees and taxes	Health
2015/I_SF_123.html	MN	960-Federal Law citations	Personal P&C
2015/I_SF_123.html	MN	580-Fees and taxes	Life
2015/I_SF_123.html	MN	560-Finance and investments	Health
2015/I_SF_123.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1232.html	MN	065-Health service corporations	
2015/I_SF_1232.html	MN	060-Health insurance / insurers	
2015/I_SF_1232.html	MN	003-Statutory repeals	Health
2015/I_SF_1232.html	MN	960-Federal Law citations	
2015/I_SF_1232.html	MN	300-The policy	
2015/I_SF_1232.html	MN	840-Government agencies	
2015/I_SF_1232.html	MN	080-Group insurance (all lines)	
2015/I_SF_124.html	MN	560-Finance and investments	Health
2015/I_SF_124.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_124.html	MN	960-Federal Law citations	Personal P&C
2015/I_SF_124.html	MN	580-Fees and taxes	Life
2015/I_SF_1253.html	MN	580-Fees and taxes	Health
2015/I_SF_1253.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1253.html	MN	840-Government agencies	Life
2015/I_SF_1255.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1255.html	MN	065-Health service corporations	
2015/I_SF_1255.html	MN	080-Group insurance (all lines)	
2015/I_SF_1255.html	MN	300-The policy	
2015/I_SF_1255.html	MN	720-Information practices	
2015/I_SF_1255.html	MN	840-Government agencies	
2015/I_SF_1265.html	MN	300-The policy	
2015/I_SF_1265.html	MN	400-Insurance representatives	
2015/I_SF_1265.html	MN	080-Group insurance (all lines)	
2015/I_SF_1265.html	MN	065-Health service corporations	
2015/I_SF_1265.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1265.html	MN	580-Fees and taxes	
2015/I_SF_1278.html	MN	065-Health service corporations	
2015/I_SF_1278.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1278.html	MN	840-Government agencies	
2015/I_SF_1278.html	MN	720-Information practices	
2015/I_SF_1278.html	MN	320-Mandated health benefits	
2015/I_SF_1278.html	MN	300-The policy	
2015/I_SF_1278.html	MN	080-Group insurance (all lines)	
2015/I_SF_1278.html	MN	960-Federal Law citations	
2015/I_SF_1285.html	MN	140-Automobile insurance / insurers	Commercial P&C
2015/I_SF_1285.html	MN	840-Government agencies	Personal P&C
2015/I_SF_1305.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1305.html	MN	840-Government agencies	Life
2015/I_SF_1305.html	MN	800-Legal procedure / proceedings	Health
2015/I_SF_1309.html	MN	300-The policy	
2015/I_SF_1309.html	MN	080-Group insurance (all lines)	
2015/I_SF_1309.html	MN	065-Health service corporations	
2015/I_SF_1309.html	MN	320-Mandated health benefits	
2015/I_SF_1309.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1310.html	MN	125-Professional liability insurance / insurers	Commercial P&C
2015/I_SF_1310.html	MN	300-The policy	
2015/I_SF_1310.html	MN	720-Information practices	
2015/I_SF_1310.html	MN	700-Trade practices	
2015/I_SF_1310.html	MN	840-Government agencies	
2015/I_SF_1310.html	MN	360-Filing and reporting requirements	
2015/I_SF_1310.html	MN	580-Fees and taxes	
2015/I_SF_1310.html	MN	800-Legal procedure / proceedings	
2015/I_SF_1328.html	MN	800-Legal procedure / proceedings	Personal P&C
2015/I_SF_1328.html	MN	125-Professional liability insurance / insurers	Life
2015/I_SF_1328.html	MN	120-Casualty and liability insurance / insurers	Health
2015/I_SF_1328.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1329.html	MN	800-Legal procedure / proceedings	Personal P&C
2015/I_SF_1329.html	MN	720-Information practices	Life
2015/I_SF_1329.html	MN	360-Filing and reporting requirements	Health
2015/I_SF_1329.html	MN	840-Government agencies	
2015/I_SF_1329.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_135.html	WY	160-Workers compensation insurance / insurers	Commercial P&C
2015/I_SF_135.html	WY	300-The policy	
2015/I_SF_135.html	WY	800-Legal procedure / proceedings	
2015/I_SF_135.html	MN	140-Automobile insurance / insurers	Commercial P&C
2015/I_SF_135.html	MN	300-The policy	Personal P&C
2015/I_SF_1356.html	MN	360-Filing and reporting requirements	
2015/I_SF_1356.html	MN	580-Fees and taxes	
2015/I_SF_1356.html	MN	720-Information practices	
2015/I_SF_1356.html	MN	800-Legal procedure / proceedings	
2015/I_SF_1356.html	MN	840-Government agencies	
2015/I_SF_1356.html	MN	300-The policy	
2015/I_SF_1356.html	MN	140-Automobile insurance / insurers	
2015/I_SF_1356.html	MN	080-Group insurance (all lines)	Personal P&C
2015/I_SF_1356.html	MN	065-Health service corporations	Life
2015/I_SF_1356.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1356.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1359.html	MN	800-Legal procedure / proceedings	Personal P&C
2015/I_SF_1359.html	MN	720-Information practices	Life
2015/I_SF_1359.html	MN	360-Filing and reporting requirements	Health
2015/I_SF_1359.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1359.html	MN	840-Government agencies	
2015/I_SF_136.html	IA	580-Fees and taxes	Health
2015/I_SF_136.html	IA	960-Federal Law citations	Life
2015/I_SF_136.html	IA	010-All/unspecified lines	Commercial P&C
2015/I_SF_1360.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1360.html	MN	360-Filing and reporting requirements	Health
2015/I_SF_1360.html	MN	800-Legal procedure / proceedings	Life
2015/I_SF_1360.html	MN	840-Government agencies	Personal P&C
2015/I_SF_1362.html	MN	300-The policy	Personal P&C
2015/I_SF_1362.html	MN	800-Legal procedure / proceedings	
2015/I_SF_1362.html	MN	140-Automobile insurance / insurers	Commercial P&C
2015/I_SF_1362.html	MN	840-Government agencies	
2015/I_SF_1368.html	MN	840-Government agencies	
2015/I_SF_1368.html	MN	800-Legal procedure / proceedings	
2015/I_SF_1368.html	MN	080-Group insurance (all lines)	
2015/I_SF_1368.html	MN	065-Health service corporations	
2015/I_SF_1368.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1371.html	MN	100-Property and fire insurance / insurers	Commercial P&C
2015/I_SF_1371.html	MN	120-Casualty and liability insurance / insurers	Personal P&C
2015/I_SF_1371.html	MN	123-Machinery and equipment insurance / insurers	
2015/I_SF_1371.html	MN	240-Suretyship	
2015/I_SF_1371.html	MN	300-The policy	
2015/I_SF_1371.html	MN	360-Filing and reporting requirements	
2015/I_SF_1371.html	MN	720-Information practices	
2015/I_SF_1371.html	MN	840-Government agencies	
2015/I_SF_1371.html	MN	800-Legal procedure / proceedings	
2015/I_SF_1374.html	MN	120-Casualty and liability insurance / insurers	Commercial P&C
2015/I_SF_1374.html	MN	125-Professional liability insurance / insurers	
2015/I_SF_1374.html	MN	450-Other representatives	
2015/I_SF_1374.html	MN	240-Suretyship	
2015/I_SF_1374.html	MN	800-Legal procedure / proceedings	
2015/I_SF_138.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_138.html	MN	360-Filing and reporting requirements	Health
2015/I_SF_138.html	MN	450-Other representatives	Life
2015/I_SF_138.html	MN	960-Federal Law citations	
2015/I_SF_138.html	MN	560-Finance and investments	
2015/I_SF_138.html	MN	720-Information practices	
2015/I_SF_138.html	MN	840-Government agencies	
2015/I_SF_138.html	MN	540-Securities	Personal P&C
2015/I_SF_1386.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1386.html	MN	065-Health service corporations	
2015/I_SF_1386.html	MN	080-Group insurance (all lines)	
2015/I_SF_1386.html	MN	840-Government agencies	
2015/I_SF_139.html	MN	840-Government agencies	
2015/I_SF_139.html	MN	080-Group insurance (all lines)	
2015/I_SF_139.html	MN	065-Health service corporations	
2015/I_SF_139.html	MN	060-Health insurance / insurers	Health
2015/I_SF_139.html	MN	960-Federal Law citations	
2015/I_SF_1396.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1396.html	MN	960-Federal Law citations	Life
2015/I_SF_1396.html	MN	580-Fees and taxes	Health
2015/I_SF_1398_R_1.html	MN	450-Other representatives	
2015/I_SF_1398_R_1.html	MN	120-Casualty and liability insurance / insurers	
2015/I_SF_1398_R_1.html	MN	840-Government agencies	
2015/I_SF_1398_R_1.html	MN	860-Fire Marshal	
2015/I_SF_1398_R_1.html	MN	100-Property and fire insurance / insurers	
2015/I_SF_1398_R_1.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1398_R_1.html	MN	560-Finance and investments	
2015/I_SF_1398_R_1.html	MN	300-The policy	
2015/I_SF_1398_R_1.html	MN	360-Filing and reporting requirements	
2015/I_SF_1398_R_1.html	MN	065-Health service corporations	Life
2015/I_SF_1398_R_1.html	MN	080-Group insurance (all lines)	Personal P&C
2015/I_SF_1398_R_1.html	MN	040-Annuities	Commercial P&C
2015/I_SF_1399.html	MN	840-Government agencies	
2015/I_SF_1399.html	MN	580-Fees and taxes	Personal P&C
2015/I_SF_1399.html	MN	560-Finance and investments	Life
2015/I_SF_1399.html	MN	500-Corporate organization and governance	Health
2015/I_SF_1399.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1400.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1400.html	MN	500-Corporate organization and governance	Health
2015/I_SF_1400.html	MN	840-Government agencies	
2015/I_SF_1400.html	MN	580-Fees and taxes	Personal P&C
2015/I_SF_1400.html	MN	560-Finance and investments	Life
2015/I_SF_1424.html	MN	800-Legal procedure / proceedings	Life
2015/I_SF_1424.html	MN	840-Government agencies	Personal P&C
2015/I_SF_1424.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1424.html	MN	560-Finance and investments	Health
2015/I_SF_1434.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1434.html	MN	840-Government agencies	Personal P&C
2015/I_SF_1434.html	MN	800-Legal procedure / proceedings	Life
2015/I_SF_1434.html	MN	720-Information practices	Health
2015/I_SF_1438.html	MN	840-Government agencies	
2015/I_SF_1438.html	MN	800-Legal procedure / proceedings	
2015/I_SF_1438.html	MN	160-Workers compensation insurance / insurers	Commercial P&C
2015/I_SF_1445.html	MN	580-Fees and taxes	
2015/I_SF_1445.html	MN	840-Government agencies	
2015/I_SF_1445.html	MN	080-Group insurance (all lines)	Personal P&C
2015/I_SF_1445.html	MN	065-Health service corporations	Life
2015/I_SF_1445.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1445.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1453.html	MN	240-Suretyship	Commercial P&C
2015/I_SF_1453.html	MN	840-Government agencies	
2015/I_SF_1458.html	MN	360-Filing and reporting requirements	
2015/I_SF_1458.html	MN	800-Legal procedure / proceedings	
2015/I_SF_1458.html	MN	840-Government agencies	
2015/I_SF_1458.html	MN	960-Federal Law citations	
2015/I_SF_1458.html	MN	060-Health insurance / insurers	Life
2015/I_SF_1458.html	MN	065-Health service corporations	Personal P&C
2015/I_SF_1458.html	MN	080-Group insurance (all lines)	
2015/I_SF_1458.html	MN	290-Self insurance / insurers	
2015/I_SF_1458.html	MN	299-Miscellaneous lines	
2015/I_SF_1458.html	MN	300-The policy	
2015/I_SF_1458.html	MN	010-All/unspecified lines	Health
2015/I_SF_1458.html	MN	720-Information practices	
2015/I_SF_1458.html	MN	004-Duedates	Commercial P&C
2015/I_SF_1458.html	MN	700-Trade practices	
2015/I_SF_1458.html	MN	580-Fees and taxes	
2015/I_SF_1458.html	MN	560-Finance and investments	
2015/I_SF_1458.html	MN	500-Corporate organization and governance	
2015/I_SF_1458.html	MN	760-Premium rates / rating organizations	
2015/I_SF_1458.html	MN	350-Noninsurance contracts	
2015/I_SF_1458.html	MN	320-Mandated health benefits	
2015/I_SF_1493.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1493.html	MN	065-Health service corporations	
2015/I_SF_1493.html	MN	300-The policy	
2015/I_SF_1493.html	MN	080-Group insurance (all lines)	
2015/I_SF_1493.html	MN	960-Federal Law citations	
2015/I_SF_1495.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1495.html	MN	080-Group insurance (all lines)	
2015/I_SF_1495.html	MN	300-The policy	
2015/I_SF_1495.html	MN	840-Government agencies	
2015/I_SF_1495.html	MN	065-Health service corporations	
2015/I_SF_1504.html	MN	840-Government agencies	
2015/I_SF_1504.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1504.html	MN	065-Health service corporations	
2015/I_SF_1504.html	MN	080-Group insurance (all lines)	
2015/I_SF_1504.html	MN	720-Information practices	
2015/I_SF_1510.html	MN	065-Health service corporations	
2015/I_SF_1510.html	MN	300-The policy	
2015/I_SF_1510.html	MN	580-Fees and taxes	
2015/I_SF_1510.html	MN	840-Government agencies	
2015/I_SF_1510.html	MN	080-Group insurance (all lines)	
2015/I_SF_1510.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1512.html	MN	560-Finance and investments	Health
2015/I_SF_1512.html	MN	800-Legal procedure / proceedings	Life
2015/I_SF_1512.html	MN	010-All/unspecified lines	Commercial P&C
2015/I_SF_1512.html	MN	840-Government agencies	Personal P&C
2015/I_SF_1523.html	MN	960-Federal Law citations	
2015/I_SF_1523.html	MN	840-Government agencies	
2015/I_SF_1523.html	MN	300-The policy	
2015/I_SF_1523.html	MN	080-Group insurance (all lines)	
2015/I_SF_1523.html	MN	065-Health service corporations	
2015/I_SF_1523.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1523.html	MN	800-Legal procedure / proceedings	
2015/I_SF_1523.html	MN	760-Premium rates / rating organizations	
2015/I_SF_1523.html	MN	320-Mandated health benefits	
2015/I_SF_1526.html	MN	060-Health insurance / insurers	Health
2015/I_SF_1526.html	MN	065-Health service corporations	
